"n","p","epsilon","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60"
325,1,2.5,0.0493827160493827,0.0617283950617284,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0493827160493827,0.0493827160493827,0.0493827160493827,0.0617283950617284,0.0370370370370371,0.0493827160493827,0.0617283950617284,0.0493827160493827,0.0740740740740741,0.0370370370370371,0.0370370370370371,0.0493827160493827,0.0370370370370371,0.0617283950617284,0.0370370370370371,0.0493827160493827,0.0370370370370371,0.0617283950617284,0.0493827160493827,0.0370370370370371,0.0246913580246914,0.0246913580246914,0.0370370370370371,0.0246913580246914,0.0246913580246914,0.0246913580246914,0.0370370370370371,0.0370370370370371,0.0370370370370371,0.0246913580246914,0.0493827160493827,0.0617283950617284,0.0493827160493827,0.0617283950617284,0.0370370370370371,0.0617283950617284,0.0617283950617284,0.0370370370370371,0.0617283950617284,0.0123456790123457,0.0493827160493827,0.0493827160493827,0.0617283950617284,0.0493827160493827,0.0370370370370371,0.0370370370370371,0.0493827160493827,0.0617283950617284,0.0617283950617284,0.0246913580246914,0.0617283950617284,0.0493827160493827,0.0493827160493827,0.0617283950617284,0.0493827160493827
400,1,2.5,0.03,0.04,0.01,0.04,0.03,0.02,0.03,0.04,0.0600000000000001,0.01,0.04,0.02,0.03,0.04,0.01,0.03,0.04,0.03,0.02,0.04,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.04,0.02,0.04,0.02,0.04,0.01,0.04,0.02,0.05,0.02,0.03,0.01,0.03,0.01,0.04,0.02,0.04,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.01,0.03,0.02,0.02,0.01
475,1,2.5,0.00840336134453779,0.0252100840336135,0.00840336134453779,0.0168067226890757,0.0168067226890757,0.00840336134453779,0.0168067226890757,0.00840336134453779,0.0252100840336135,0.0168067226890757,0.0168067226890757,0.0168067226890757,0.00840336134453779,0.0168067226890757,0.00840336134453779,0.0168067226890757,0.0168067226890757,0.00840336134453779,0.00840336134453779,0.0168067226890757,0.00840336134453779,0.00840336134453779,0.042016806722689,0.00840336134453779,0.0168067226890757,0.0252100840336135,0.0168067226890757,0.0168067226890757,0.00840336134453779,0.0168067226890757,0.0252100840336135,0.00840336134453779,0.0168067226890757,0.0168067226890757,0.0168067226890757,0.0336134453781513,0.0252100840336135,0.0168067226890757,0.0252100840336135,0.0168067226890757,0.0168067226890757,0.00840336134453779,0.0168067226890757,0.0168067226890757,0.0252100840336135,0.0168067226890757,0.00840336134453779,0,0.00840336134453779,0.0168067226890757,0,0.0168067226890757,0.0168067226890757,0.0168067226890757,0.00840336134453779,0.00840336134453779,0.0168067226890757,0.0168067226890757,0.00840336134453779,0.0252100840336135
550,1,2.5,0,0.00724637681159424,0.0289855072463768,0.0144927536231884,0.0144927536231884,0.0362318840579711,0.0289855072463768,0.0217391304347826,0.0217391304347826,0.0144927536231884,0.00724637681159424,0.0217391304347826,0.0144927536231884,0.0217391304347826,0,0.0144927536231884,0.00724637681159424,0.0144927536231884,0.0144927536231884,0.0217391304347826,0.0217391304347826,0.00724637681159424,0.0217391304347826,0.0217391304347826,0.0144927536231884,0.0144927536231884,0.0289855072463768,0.0289855072463768,0.00724637681159424,0.0144927536231884,0.00724637681159424,0.00724637681159424,0.0144927536231884,0.00724637681159424,0.0144927536231884,0.0217391304347826,0.0217391304347826,0.0144927536231884,0.0217391304347826,0.00724637681159424,0.0144927536231884,0.00724637681159424,0.0144927536231884,0.0144927536231884,0.00724637681159424,0.0144927536231884,0.00724637681159424,0.00724637681159424,0.00724637681159424,0.0144927536231884,0.0289855072463768,0.0289855072463768,0.00724637681159424,0.0144927536231884,0.0217391304347826,0.00724637681159424,0.0144927536231884,0.00724637681159424,0.0144927536231884,0.0217391304347826
625,1,2.5,0.0192307692307693,0.00641025641025639,0.0192307692307693,0.0128205128205128,0.00641025641025639,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.00641025641025639,0.00641025641025639,0.0128205128205128,0.00641025641025639,0.0128205128205128,0.00641025641025639,0.00641025641025639,0.0128205128205128,0.0128205128205128,0.00641025641025639,0.0128205128205128,0,0.00641025641025639,0,0.00641025641025639,0.00641025641025639,0.0128205128205128,0.0256410256410257,0.0128205128205128,0.00641025641025639,0.0128205128205128,0,0.00641025641025639,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.00641025641025639,0.00641025641025639,0,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.00641025641025639,0.0128205128205128,0.0128205128205128,0.00641025641025639,0,0.0128205128205128,0.0128205128205128,0.00641025641025639,0.0128205128205128,0.00641025641025639,0.0128205128205128,0.00641025641025639,0.00641025641025639,0.0128205128205128,0.0192307692307693,0.00641025641025639,0.0192307692307693,0.0128205128205128,0,0.00641025641025639
700,1,2.5,0.0114285714285715,0,0.00571428571428567,0,0,0.0114285714285715,0.00571428571428567,0,0.00571428571428567,0.00571428571428567,0,0.00571428571428567,0,0,0.00571428571428567,0,0,0.00571428571428567,0.00571428571428567,0.00571428571428567,0.00571428571428567,0.00571428571428567,0.0114285714285715,0.0114285714285715,0.00571428571428567,0.00571428571428567,0,0.0114285714285715,0,0.00571428571428567,0,0,0,0.00571428571428567,0.00571428571428567,0,0.0171428571428571,0,0.00571428571428567,0,0,0.0171428571428571,0.0114285714285715,0.00571428571428567,0.00571428571428567,0.0114285714285715,0,0.0114285714285715,0.0114285714285715,0,0.0114285714285715,0.00571428571428567,0.00571428571428567,0,0.00571428571428567,0.00571428571428567,0.0114285714285715,0.00571428571428567,0.0114285714285715,0.00571428571428567
100,0.5,1000,0.16,0.24,0.36,0.16,0.16,0.2,0.2,0.2,0.16,0.16,0.24,0.24,0.28,0.2,0.24,0.16,0.24,0.24,0.16,0.08,0.16,0.36,0.32,0.16,0.24,0.16,0.24,0.16,0.2,0.2,0.32,0.28,0.16,0.16,0.12,0.24,0.32,0.28,0.12,0.2,0.24,0.2,0.12,0.16,0.12,0.24,0.24,0.16,0.28,0.12,0.2,0.2,0.24,0.2,0.08,0.16,0.16,0.16,0.16,0.16
175,0.5,1000,0.113636363636364,0.136363636363636,0.204545454545455,0.113636363636364,0.136363636363636,0.0909090909090909,0.113636363636364,0.181818181818182,0.181818181818182,0.204545454545455,0.159090909090909,0.136363636363636,0.159090909090909,0.0909090909090909,0.113636363636364,0.136363636363636,0.113636363636364,0.227272727272727,0.159090909090909,0.204545454545455,0.113636363636364,0.181818181818182,0.113636363636364,0.159090909090909,0.0909090909090909,0.204545454545455,0.113636363636364,0.136363636363636,0.113636363636364,0.136363636363636,0.113636363636364,0.0909090909090909,0.159090909090909,0.0909090909090909,0.159090909090909,0.181818181818182,0.113636363636364,0.159090909090909,0.181818181818182,0.113636363636364,0.136363636363636,0.0909090909090909,0.159090909090909,0.136363636363636,0.136363636363636,0.227272727272727,0.113636363636364,0.227272727272727,0.136363636363636,0.136363636363636,0.204545454545455,0.113636363636364,0.204545454545455,0.181818181818182,0.159090909090909,0.136363636363636,0.159090909090909,0.181818181818182,0.0681818181818182,0.136363636363636
250,0.5,1000,0.0967741935483871,0.112903225806452,0.0967741935483871,0.0967741935483871,0.112903225806452,0.0645161290322581,0.0806451612903226,0.0806451612903226,0.0967741935483871,0.129032258064516,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0806451612903226,0.112903225806452,0.0645161290322581,0.0806451612903226,0.0806451612903226,0.0806451612903226,0.0967741935483871,0.112903225806452,0.0967741935483871,0.0806451612903226,0.0806451612903226,0.112903225806452,0.0806451612903226,0.0806451612903226,0.0967741935483871,0.0967741935483871,0.0806451612903226,0.0967741935483871,0.0967741935483871,0.0806451612903226,0.0967741935483871,0.129032258064516,0.0645161290322581,0.0806451612903226,0.0967741935483871,0.0806451612903226,0.129032258064516,0.0645161290322581,0.0806451612903226,0.0806451612903226,0.0645161290322581,0.0645161290322581,0.129032258064516,0.112903225806452,0.0967741935483871,0.145161290322581,0.0806451612903226,0.112903225806452,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.112903225806452,0.112903225806452,0.129032258064516,0.0967741935483871,0.0967741935483871
325,0.5,1000,0.148148148148148,0.0617283950617284,0.0987654320987654,0.0617283950617284,0.0864197530864198,0.0864197530864198,0.0740740740740741,0.0617283950617284,0.0864197530864198,0.0740740740740741,0.0864197530864198,0.0987654320987654,0.0617283950617284,0.123456790123457,0.0493827160493827,0.0864197530864198,0.0740740740740741,0.0617283950617284,0.0864197530864198,0.0740740740740741,0.0987654320987654,0.0864197530864198,0.0617283950617284,0.0740740740740741,0.0617283950617284,0.0864197530864198,0.135802469135803,0.0617283950617284,0.0617283950617284,0.0987654320987654,0.0740740740740741,0.0740740740740741,0.0740740740740741,0.0987654320987654,0.0740740740740741,0.0740740740740741,0.0987654320987654,0.135802469135803,0.0987654320987654,0.0987654320987654,0.0864197530864198,0.0740740740740741,0.0740740740740741,0.0740740740740741,0.0740740740740741,0.0740740740740741,0.0740740740740741,0.0864197530864198,0.0864197530864198,0.0864197530864198,0.0493827160493827,0.111111111111111,0.0493827160493827,0.0740740740740741,0.0740740740740741,0.0740740740740741,0.0617283950617284,0.0740740740740741,0.0740740740740741,0.111111111111111
400,0.5,1000,0.0600000000000001,0.0600000000000001,0.05,0.0600000000000001,0.03,0.0600000000000001,0.04,0.0600000000000001,0.0600000000000001,0.05,0.04,0.03,0.0600000000000001,0.0600000000000001,0.0600000000000001,0.07,0.0600000000000001,0.07,0.0600000000000001,0.0600000000000001,0.05,0.05,0.03,0.05,0.09,0.03,0.05,0.02,0.07,0.04,0.07,0.0600000000000001,0.07,0.07,0.03,0.03,0.07,0.03,0.04,0.0600000000000001,0.04,0.03,0.05,0.0600000000000001,0.05,0.03,0.04,0.08,0.03,0.05,0.08,0.0600000000000001,0.05,0.05,0.07,0.08,0.0600000000000001,0.05,0.0600000000000001,0.05
475,0.5,1000,0.0588235294117647,0.0336134453781513,0.0504201680672269,0.0588235294117647,0.0252100840336135,0.0504201680672269,0.0336134453781513,0.0588235294117647,0.0252100840336135,0.0588235294117647,0.0756302521008403,0.0504201680672269,0.0504201680672269,0.0336134453781513,0.0504201680672269,0.0504201680672269,0.0504201680672269,0.042016806722689,0.0252100840336135,0.0336134453781513,0.0336134453781513,0.0336134453781513,0.042016806722689,0.0504201680672269,0.042016806722689,0.0504201680672269,0.0336134453781513,0.0588235294117647,0.0336134453781513,0.0336134453781513,0.0672268907563025,0.042016806722689,0.0672268907563025,0.0588235294117647,0.0252100840336135,0.042016806722689,0.0672268907563025,0.0588235294117647,0.042016806722689,0.0756302521008403,0.042016806722689,0.0336134453781513,0.0504201680672269,0.0336134453781513,0.0588235294117647,0.042016806722689,0.0168067226890757,0.042016806722689,0.0504201680672269,0.042016806722689,0.042016806722689,0.0504201680672269,0.042016806722689,0.0504201680672269,0.0504201680672269,0.0168067226890757,0.0588235294117647,0.0504201680672269,0.0756302521008403,0.0252100840336135
550,0.5,1000,0.0507246376811594,0.0362318840579711,0.0362318840579711,0.0434782608695652,0.0362318840579711,0.0289855072463768,0.0507246376811594,0.0362318840579711,0.0507246376811594,0.0507246376811594,0.0289855072463768,0.0289855072463768,0.0652173913043478,0.0434782608695652,0.0434782608695652,0.0507246376811594,0.0434782608695652,0.0362318840579711,0.0507246376811594,0.0289855072463768,0.0289855072463768,0.0362318840579711,0.0362318840579711,0.0289855072463768,0.0289855072463768,0.0289855072463768,0.0434782608695652,0.0434782608695652,0.0507246376811594,0.0434782608695652,0.0434782608695652,0.0507246376811594,0.0507246376811594,0.0434782608695652,0.0362318840579711,0.072463768115942,0.0217391304347826,0.0289855072463768,0.0362318840579711,0.0362318840579711,0.0362318840579711,0.0434782608695652,0.0362318840579711,0.0579710144927537,0.0289855072463768,0.0289855072463768,0.0362318840579711,0.0434782608695652,0.0362318840579711,0.0362318840579711,0.0507246376811594,0.0362318840579711,0.0289855072463768,0.0507246376811594,0.0579710144927537,0.0434782608695652,0.0289855072463768,0.0579710144927537,0.0289855072463768,0.0579710144927537
625,0.5,1000,0.0512820512820513,0.0384615384615384,0.032051282051282,0.032051282051282,0.0384615384615384,0.0192307692307693,0.0256410256410257,0.032051282051282,0.032051282051282,0.0192307692307693,0.0128205128205128,0.032051282051282,0.0384615384615384,0.0384615384615384,0.0256410256410257,0.032051282051282,0.032051282051282,0.032051282051282,0.032051282051282,0.0192307692307693,0.0256410256410257,0.0384615384615384,0.032051282051282,0.0256410256410257,0.032051282051282,0.032051282051282,0.0384615384615384,0.0192307692307693,0.0512820512820513,0.0256410256410257,0.032051282051282,0.0128205128205128,0.032051282051282,0.0256410256410257,0.0192307692307693,0.032051282051282,0.032051282051282,0.0384615384615384,0.0384615384615384,0.0192307692307693,0.032051282051282,0.032051282051282,0.0384615384615384,0.0512820512820513,0.0384615384615384,0.0256410256410257,0.0192307692307693,0.032051282051282,0.0128205128205128,0.0192307692307693,0.0192307692307693,0.0256410256410257,0.0448717948717948,0.0705128205128205,0.0256410256410257,0.032051282051282,0.0576923076923077,0.032051282051282,0.0448717948717948,0.0384615384615384
700,0.5,1000,0.0171428571428571,0.0342857142857143,0.0285714285714286,0.0228571428571429,0.0285714285714286,0.0342857142857143,0.0171428571428571,0.0342857142857143,0.0228571428571429,0.04,0.0457142857142857,0.0285714285714286,0.0171428571428571,0.0285714285714286,0.0285714285714286,0.0228571428571429,0.04,0.0228571428571429,0.0171428571428571,0.0228571428571429,0.0171428571428571,0.04,0.0171428571428571,0.0285714285714286,0.04,0.0171428571428571,0.0285714285714286,0.0171428571428571,0.0228571428571429,0.0342857142857143,0.0285714285714286,0.0342857142857143,0.0285714285714286,0.0228571428571429,0.0342857142857143,0.0171428571428571,0.0171428571428571,0.0342857142857143,0.0228571428571429,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0114285714285715,0.0228571428571429,0.0342857142857143,0.0285714285714286,0.0285714285714286,0.0171428571428571,0.0342857142857143,0.0228571428571429,0.0228571428571429,0.0171428571428571,0.0285714285714286,0.0171428571428571,0.0228571428571429,0.0285714285714286,0.0285714285714286,0.0228571428571429,0.0171428571428571,0.0171428571428571
100,1,1000,0.04,0.04,0.24,0.12,0.08,0.16,0.12,0.16,0.12,0.04,0.08,0.16,0.2,0.08,0.24,0.12,0.08,0.28,0.16,0.16,0.04,0.08,0.24,0.08,0.12,0.16,0.16,0.08,0.12,0.12,0.12,0.04,0.12,0.16,0.12,0.12,0.12,0.2,0.08,0.24,0.12,0.16,0.08,0.12,0.2,0.16,0.08,0.2,0.04,0.12,0.12,0.08,0.12,0.08,0.2,0.08,0.28,0.08,0.16,0.16
175,1,1000,0.0454545454545454,0.0909090909090909,0.0681818181818182,0.0909090909090909,0.0681818181818182,0.113636363636364,0.0909090909090909,0.0681818181818182,0.0681818181818182,0.0909090909090909,0.0227272727272727,0.113636363636364,0.0909090909090909,0.0454545454545454,0.0909090909090909,0.0227272727272727,0.0454545454545454,0.0681818181818182,0.0454545454545454,0.0909090909090909,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0909090909090909,0.0681818181818182,0.0681818181818182,0.0909090909090909,0.0681818181818182,0.113636363636364,0.0681818181818182,0.0681818181818182,0.0681818181818182,0.0681818181818182,0.0227272727272727,0.113636363636364,0.0227272727272727,0.0681818181818182,0.0454545454545454,0.0454545454545454,0.0227272727272727,0.113636363636364,0.0681818181818182,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0681818181818182,0.0681818181818182,0.0909090909090909,0.0227272727272727,0.0909090909090909,0.0909090909090909,0.159090909090909,0.0681818181818182,0.0454545454545454,0.0454545454545454,0.113636363636364,0.113636363636364,0.0909090909090909
250,1,1000,0.032258064516129,0.0161290322580645,0.032258064516129,0.032258064516129,0.0645161290322581,0.0483870967741935,0.0645161290322581,0.0645161290322581,0.0645161290322581,0.0645161290322581,0.0483870967741935,0.0645161290322581,0.032258064516129,0.0483870967741935,0.0483870967741935,0.0645161290322581,0.032258064516129,0.0161290322580645,0.032258064516129,0.0161290322580645,0.0483870967741935,0.032258064516129,0.032258064516129,0.032258064516129,0.0483870967741935,0.0645161290322581,0.0806451612903226,0.032258064516129,0.0483870967741935,0.0483870967741935,0.0483870967741935,0.032258064516129,0.0483870967741935,0.0161290322580645,0.032258064516129,0.032258064516129,0.032258064516129,0.0483870967741935,0.0483870967741935,0.0483870967741935,0.0645161290322581,0.032258064516129,0.032258064516129,0.032258064516129,0.0161290322580645,0.0483870967741935,0.0483870967741935,0.032258064516129,0.0161290322580645,0.0483870967741935,0.0483870967741935,0.0483870967741935,0.032258064516129,0.032258064516129,0.032258064516129,0.0483870967741935,0.032258064516129,0.032258064516129,0.0483870967741935,0.0483870967741935
325,1,1000,0.0370370370370371,0.0123456790123457,0.0246913580246914,0.0246913580246914,0.0246913580246914,0.0370370370370371,0.0123456790123457,0.0123456790123457,0.0370370370370371,0.0246913580246914,0.0370370370370371,0.0246913580246914,0.0123456790123457,0.0370370370370371,0.0370370370370371,0.0246913580246914,0.0246913580246914,0.0123456790123457,0.0246913580246914,0.0246913580246914,0.0246913580246914,0.0123456790123457,0.0246913580246914,0.0246913580246914,0.0493827160493827,0.0123456790123457,0.0123456790123457,0.0246913580246914,0,0.0123456790123457,0.0246913580246914,0.0370370370370371,0.0370370370370371,0.0246913580246914,0.0123456790123457,0.0123456790123457,0.0370370370370371,0.0246913580246914,0.0370370370370371,0.0123456790123457,0.0246913580246914,0.0370370370370371,0.0246913580246914,0.0246913580246914,0.0123456790123457,0.0123456790123457,0.0246913580246914,0.0370370370370371,0.0246913580246914,0.0370370370370371,0.0123456790123457,0.0370370370370371,0.0123456790123457,0.0370370370370371,0.0370370370370371,0.0493827160493827,0.0246913580246914,0.0246913580246914,0.0493827160493827,0.0370370370370371
400,1,1000,0.02,0.01,0.01,0.01,0.04,0.01,0.02,0.03,0.05,0,0.02,0.02,0.02,0.03,0.01,0.02,0.03,0.03,0.01,0.03,0.02,0.02,0.02,0.01,0,0.01,0.02,0.03,0.01,0.03,0.01,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0,0.01,0.01,0.01,0.01,0
475,1,1000,0.0168067226890757,0.0168067226890757,0,0.0168067226890757,0.00840336134453779,0.0168067226890757,0.00840336134453779,0.00840336134453779,0.0168067226890757,0.00840336134453779,0.0252100840336135,0.00840336134453779,0.00840336134453779,0.00840336134453779,0.00840336134453779,0.00840336134453779,0.00840336134453779,0.00840336134453779,0.00840336134453779,0.00840336134453779,0.00840336134453779,0,0.0252100840336135,0,0.0168067226890757,0.0252100840336135,0.00840336134453779,0,0.00840336134453779,0.0168067226890757,0.00840336134453779,0.00840336134453779,0,0.00840336134453779,0.00840336134453779,0.0168067226890757,0.0252100840336135,0.0168067226890757,0.00840336134453779,0.0168067226890757,0.0168067226890757,0.00840336134453779,0.0168067226890757,0.00840336134453779,0.0168067226890757,0.0168067226890757,0,0,0.0168067226890757,0.0168067226890757,0,0.00840336134453779,0.0168067226890757,0.0168067226890757,0.00840336134453779,0.00840336134453779,0.0168067226890757,0.0168067226890757,0.00840336134453779,0.00840336134453779
550,1,1000,0,0.00724637681159424,0.00724637681159424,0.00724637681159424,0.0144927536231884,0.0217391304347826,0.0144927536231884,0.00724637681159424,0.0144927536231884,0.0144927536231884,0,0.0144927536231884,0.0144927536231884,0.0144927536231884,0,0.00724637681159424,0.00724637681159424,0.00724637681159424,0,0.0144927536231884,0.0144927536231884,0.00724637681159424,0.00724637681159424,0.0217391304347826,0.0144927536231884,0.00724637681159424,0.0144927536231884,0.0144927536231884,0,0.0144927536231884,0.00724637681159424,0,0,0.00724637681159424,0,0,0.0144927536231884,0.00724637681159424,0.0144927536231884,0,0.00724637681159424,0,0.00724637681159424,0.0144927536231884,0.00724637681159424,0.0144927536231884,0.0144927536231884,0,0.00724637681159424,0.0217391304347826,0.0144927536231884,0.0217391304347826,0.00724637681159424,0.00724637681159424,0.0144927536231884,0,0.0144927536231884,0,0.00724637681159424,0.00724637681159424
625,1,1000,0,0.0128205128205128,0.00641025641025639,0.00641025641025639,0.00641025641025639,0.0128205128205128,0,0.00641025641025639,0.00641025641025639,0,0.00641025641025639,0.00641025641025639,0.0128205128205128,0.00641025641025639,0.00641025641025639,0.00641025641025639,0.00641025641025639,0,0,0,0,0,0,0,0.00641025641025639,0.0192307692307693,0.00641025641025639,0,0.00641025641025639,0,0.00641025641025639,0.00641025641025639,0.00641025641025639,0.00641025641025639,0,0.00641025641025639,0.00641025641025639,0.00641025641025639,0.00641025641025639,0.00641025641025639,0.00641025641025639,0.00641025641025639,0,0.00641025641025639,0,0.0128205128205128,0.0128205128205128,0,0.0128205128205128,0.00641025641025639,0,0,0.00641025641025639,0.00641025641025639,0.0128205128205128,0.00641025641025639,0.0128205128205128,0.0128205128205128,0.00641025641025639,0.00641025641025639
700,1,1000,0.00571428571428567,0,0.00571428571428567,0.00571428571428567,0,0.0114285714285715,0,0,0.0114285714285715,0.00571428571428567,0,0.00571428571428567,0,0,0.00571428571428567,0,0,0.00571428571428567,0.00571428571428567,0,0.00571428571428567,0.00571428571428567,0.0114285714285715,0.0114285714285715,0,0.00571428571428567,0,0.00571428571428567,0,0.00571428571428567,0,0,0,0,0.00571428571428567,0,0.0114285714285715,0,0.00571428571428567,0,0,0.0114285714285715,0.00571428571428567,0,0.00571428571428567,0.00571428571428567,0,0.00571428571428567,0,0,0,0,0.00571428571428567,0,0,0.00571428571428567,0.0114285714285715,0.00571428571428567,0,0.00571428571428567
