"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"1",0.693333333333333,0.706666666666667,0.653333333333333,0.693333333333333,0.666666666666667,0.72,0.733333333333333,0.733333333333333,0.68,0.68,0.706666666666667,0.706666666666667,0.706666666666667,0.706666666666667,0.72,0.693333333333333,0.68,0.693333333333333,0.706666666666667,0.68,0.693333333333333,0.693333333333333,0.693333333333333,0.693333333333333,0.693333333333333,0.68,0.666666666666667,0.706666666666667,0.693333333333333,0.68,0.72,0.706666666666667,0.706666666666667,0.706666666666667,0.68,0.693333333333333,0.72,0.706666666666667,0.733333333333333,0.68,0.68,0.72,0.706666666666667,0.693333333333333,0.693333333333333
"2",0.64,0.626666666666667,0.666666666666667,0.64,0.666666666666667,0.666666666666667,0.626666666666667,0.666666666666667,0.64,0.64,0.653333333333333,0.64,0.653333333333333,0.666666666666667,0.653333333333333,0.666666666666667,0.666666666666667,0.64,0.653333333333333,0.653333333333333,0.653333333333333,0.626666666666667,0.653333333333333,0.666666666666667,0.64,0.626666666666667,0.626666666666667,0.666666666666667,0.653333333333333,0.613333333333333,0.68,0.64,0.64,0.653333333333333,0.626666666666667,0.626666666666667,0.653333333333333,0.693333333333333,0.626666666666667,0.626666666666667,0.68,0.64,0.653333333333333,0.653333333333333,0.653333333333333
"3",0.626666666666667,0.586666666666667,0.6,0.573333333333333,0.573333333333333,0.586666666666667,0.6,0.573333333333333,0.613333333333333,0.6,0.64,0.573333333333333,0.64,0.6,0.586666666666667,0.6,0.573333333333333,0.613333333333333,0.6,0.586666666666667,0.586666666666667,0.573333333333333,0.586666666666667,0.586666666666667,0.573333333333333,0.586666666666667,0.6,0.56,0.586666666666667,0.586666666666667,0.6,0.613333333333333,0.573333333333333,0.586666666666667,0.6,0.6,0.6,0.573333333333333,0.546666666666667,0.56,0.6,0.586666666666667,0.6,0.626666666666667,0.6
"4",0.546666666666667,0.506666666666667,0.506666666666667,0.506666666666667,0.506666666666667,0.533333333333333,0.533333333333333,0.506666666666667,0.533333333333333,0.533333333333333,0.52,0.56,0.52,0.533333333333333,0.52,0.533333333333333,0.493333333333333,0.546666666666667,0.546666666666667,0.52,0.493333333333333,0.56,0.533333333333333,0.546666666666667,0.533333333333333,0.52,0.506666666666667,0.546666666666667,0.506666666666667,0.493333333333333,0.56,0.533333333333333,0.48,0.533333333333333,0.546666666666667,0.506666666666667,0.493333333333333,0.573333333333333,0.6,0.52,0.533333333333333,0.533333333333333,0.506666666666667,0.52,0.533333333333333
"5",0.493333333333333,0.48,0.48,0.466666666666667,0.453333333333333,0.453333333333333,0.466666666666667,0.453333333333333,0.466666666666667,0.493333333333333,0.453333333333333,0.453333333333333,0.466666666666667,0.466666666666667,0.466666666666667,0.493333333333333,0.493333333333333,0.466666666666667,0.48,0.48,0.466666666666667,0.493333333333333,0.48,0.493333333333333,0.48,0.44,0.493333333333333,0.493333333333333,0.52,0.48,0.466666666666667,0.48,0.493333333333333,0.466666666666667,0.44,0.44,0.493333333333333,0.506666666666667,0.48,0.48,0.493333333333333,0.453333333333333,0.466666666666667,0.466666666666667,0.493333333333333
"6",0.426666666666667,0.413333333333333,0.4,0.453333333333333,0.426666666666667,0.426666666666667,0.44,0.44,0.44,0.386666666666667,0.44,0.44,0.426666666666667,0.453333333333333,0.413333333333333,0.453333333333333,0.373333333333333,0.4,0.426666666666667,0.413333333333333,0.453333333333333,0.44,0.453333333333333,0.426666666666667,0.44,0.453333333333333,0.48,0.413333333333333,0.426666666666667,0.466666666666667,0.426666666666667,0.413333333333333,0.426666666666667,0.386666666666667,0.413333333333333,0.426666666666667,0.413333333333333,0.426666666666667,0.453333333333333,0.44,0.493333333333333,0.4,0.426666666666667,0.44,0.426666666666667
"7",0.386666666666667,0.386666666666667,0.4,0.386666666666667,0.426666666666667,0.386666666666667,0.4,0.426666666666667,0.426666666666667,0.373333333333333,0.4,0.373333333333333,0.373333333333333,0.413333333333333,0.413333333333333,0.4,0.4,0.386666666666667,0.413333333333333,0.373333333333333,0.386666666666667,0.386666666666667,0.386666666666667,0.373333333333333,0.4,0.4,0.36,0.346666666666667,0.346666666666667,0.426666666666667,0.36,0.386666666666667,0.373333333333333,0.386666666666667,0.36,0.453333333333333,0.426666666666667,0.36,0.373333333333333,0.36,0.373333333333333,0.386666666666667,0.36,0.386666666666667,0.413333333333333
"8",0.386666666666667,0.373333333333333,0.4,0.346666666666667,0.373333333333333,0.4,0.413333333333333,0.4,0.346666666666667,0.36,0.32,0.346666666666667,0.373333333333333,0.373333333333333,0.32,0.333333333333333,0.386666666666667,0.346666666666667,0.373333333333333,0.4,0.373333333333333,0.373333333333333,0.346666666666667,0.386666666666667,0.373333333333333,0.373333333333333,0.346666666666667,0.36,0.333333333333333,0.373333333333333,0.346666666666667,0.346666666666667,0.373333333333333,0.32,0.36,0.373333333333333,0.386666666666667,0.36,0.373333333333333,0.36,0.386666666666667,0.36,0.386666666666667,0.373333333333333,0.346666666666667
"9",0.4,0.306666666666667,0.32,0.306666666666667,0.333333333333333,0.32,0.346666666666667,0.306666666666667,0.28,0.373333333333333,0.306666666666667,0.333333333333333,0.36,0.346666666666667,0.346666666666667,0.36,0.333333333333333,0.346666666666667,0.346666666666667,0.36,0.333333333333333,0.346666666666667,0.333333333333333,0.306666666666667,0.373333333333333,0.32,0.32,0.373333333333333,0.306666666666667,0.32,0.346666666666667,0.293333333333333,0.373333333333333,0.32,0.32,0.333333333333333,0.386666666666667,0.333333333333333,0.333333333333333,0.32,0.36,0.346666666666667,0.333333333333333,0.32,0.333333333333333
"10",0.28,0.32,0.266666666666667,0.293333333333333,0.293333333333333,0.293333333333333,0.306666666666667,0.346666666666667,0.306666666666667,0.373333333333333,0.293333333333333,0.306666666666667,0.266666666666667,0.28,0.32,0.306666666666667,0.306666666666667,0.28,0.306666666666667,0.306666666666667,0.32,0.32,0.36,0.346666666666667,0.293333333333333,0.32,0.266666666666667,0.293333333333333,0.32,0.333333333333333,0.346666666666667,0.306666666666667,0.333333333333333,0.266666666666667,0.32,0.346666666666667,0.266666666666667,0.32,0.293333333333333,0.306666666666667,0.32,0.333333333333333,0.306666666666667,0.306666666666667,0.32
"11",0.32,0.306666666666667,0.293333333333333,0.28,0.28,0.293333333333333,0.266666666666667,0.28,0.293333333333333,0.306666666666667,0.306666666666667,0.293333333333333,0.24,0.32,0.24,0.266666666666667,0.266666666666667,0.266666666666667,0.293333333333333,0.28,0.266666666666667,0.253333333333333,0.28,0.28,0.293333333333333,0.293333333333333,0.333333333333333,0.266666666666667,0.293333333333333,0.28,0.253333333333333,0.266666666666667,0.28,0.293333333333333,0.346666666666667,0.306666666666667,0.28,0.333333333333333,0.32,0.293333333333333,0.28,0.293333333333333,0.28,0.266666666666667,0.293333333333333
