"n","p","epsilon","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60"
250,0.5,2.5,-0.666434640411596,-0.826003989452138,-0.767561934404596,-0.736741942923176,-0.684443010794585,-0.685120893371438,-0.785716444283558,-0.768950946323654,-0.758936538975845,-0.70737075412604,-0.714683816836236,-0.768952153714205,-0.742267805628125,-0.677018852594385,-0.723112403673397,-0.770017388229376,-0.764843669865745,-0.820399660695304,-0.725662474567697,-0.807979838035499,-0.769149953919403,-0.736137796050729,-0.704756722208335,-0.799526592940449,-0.700957509195225,-0.719779056136647,-0.826017808820055,-0.725642958645231,-0.721235297918128,-0.81653770332566,-0.702778588697321,-0.81330271999329,-0.78241571604031,-0.669683825815892,-0.760509658286224,-0.763698404783607,-0.782464332027042,-0.71444990298893,-0.746336924625306,-0.809037803253788,-0.758527665052217,-0.77623639335345,-0.725482962529515,-0.784708702588917,-0.652015850273226,-0.791704271007951,-0.723502975900566,-0.737128784666897,-0.746812981471796,-0.736675463037184,-0.770634759200114,-0.722899934837384,-0.779583800537687,-0.793262231555381,-0.765239889346319,-0.6945747391351,-0.783740816187763,-0.69040127127081,-0.757401426646216,-0.810634765447325
325,0.5,2.5,-0.701541247785632,-0.780754983180469,-0.730747523555461,-0.681954724067879,-0.702800828844486,-0.689377834895356,-0.744749825756171,-0.617970716455655,-0.73490136545451,-0.716330270318132,-0.766664003762724,-0.726221916831476,-0.710728554667817,-0.712492022630791,-0.778892258806157,-0.707815559206197,-0.685394242225386,-0.644396793247259,-0.763124205025954,-0.683115226467235,-0.710478477689475,-0.705431684479323,-0.686646505892029,-0.681958805534208,-0.665125570206253,-0.647380669077755,-0.685864402779409,-0.751860520308025,-0.739488960214523,-0.755921126083462,-0.799936664610633,-0.645883178514639,-0.77526191454793,-0.738381997659112,-0.670616134514769,-0.70955479510576,-0.765568663509781,-0.719741878230842,-0.722077802306859,-0.70063569698065,-0.742944844847151,-0.780997453781665,-0.768924987765581,-0.752074450757542,-0.623542278733586,-0.736795633352735,-0.721344764581517,-0.693329857046579,-0.712292008967492,-0.733059260856886,-0.747983308719271,-0.729509910071182,-0.676509506758627,-0.729897745931841,-0.846655111488586,-0.698950966580642,-0.65035129212437,-0.718055364085263,-0.687439797915787,-0.704180155746707
400,0.5,2.5,-0.730262829479163,-0.680404904323297,-0.848904357346106,-0.786616559779177,-0.813692808192312,-0.811190661760217,-0.845309251609999,-0.781289441567441,-0.793024204747185,-0.749151237526964,-0.793911434824837,-0.74096486217016,-0.835296117400941,-0.754668739088973,-0.821181510677799,-0.817236001963735,-0.777592967581203,-0.760486745338208,-0.787014484028917,-0.821289724292337,-0.749691837764009,-0.782250941965334,-0.831869250802924,-0.754267039208142,-0.781323532311816,-0.825643705973641,-0.755165467615397,-0.8403720942199,-0.68260349183545,-0.749363136245001,-0.757014877475007,-0.749610976877038,-0.769880582792031,-0.805330888647054,-0.792292166010401,-0.811214201149113,-0.786647554000917,-0.837842356679131,-0.776344217929656,-0.820505998581962,-0.820841550184269,-0.790465958987635,-0.748422043522942,-0.825357445101077,-0.819052133552918,-0.795309941265822,-0.749736485860236,-0.750830288977983,-0.831617217870446,-0.801978313985233,-0.857509587929968,-0.821957105759029,-0.735236828254706,-0.718559165202506,-0.782857673849094,-0.813115021476368,-0.827502344723612,-0.787492641239816,-0.813493145988638,-0.750136593400074
475,0.5,2.5,-0.768843177350224,-0.848265077425932,-0.793088181612447,-0.848394160079276,-0.784041732854359,-0.846472986880468,-0.823066458891298,-0.748669780778022,-0.835922622244112,-0.770831753479312,-0.842002714403727,-0.806451857617694,-0.813501789232557,-0.85196360265141,-0.863995488984076,-0.900810807522075,-0.871996368006839,-0.834735754670602,-0.872869511441073,-0.855737047134003,-0.863254658448231,-0.850779583222531,-0.783056156413638,-0.830143614831458,-0.843331639520689,-0.83647588847607,-0.851002288014632,-0.879908642166303,-0.770032729280819,-0.893056961782867,-0.846958856480271,-0.821894684433102,-0.802185854916671,-0.805724168553553,-0.733798759467593,-0.836762278071937,-0.823848917444334,-0.800576135691371,-0.764630828386576,-0.800403009281318,-0.848793839438378,-0.865236575820535,-0.799624189162359,-0.830695979198802,-0.84460687070933,-0.849422051169379,-0.868549252927052,-0.826755740466849,-0.862889117365396,-0.830788993307593,-0.86234499390954,-0.798858570482467,-0.862047839156242,-0.839965345792704,-0.866519996134725,-0.83906073749525,-0.78240282704657,-0.833518212056279,-0.775495095152261,-0.807679589275441
550,0.5,2.5,-0.823154198578584,-0.924037034538902,-0.88862052674313,-0.902642886376681,-0.909419720527737,-0.866524971695538,-0.889726276469608,-0.8794901738568,-0.91689334050976,-0.837034320102747,-0.845797204524288,-0.888222327856188,-0.873604088576722,-0.909329005645308,-0.877336363558111,-0.925510979727658,-0.854118698185862,-0.928236079710405,-0.820245772937767,-0.931709232225142,-0.87745876363507,-0.926507337166811,-0.869579403821281,-0.780368017928789,-0.879568269076487,-0.894344416496275,-0.838381087828288,-0.83149766425738,-0.889641474413777,-0.907992710771115,-0.866122959094208,-0.922736800779666,-0.809166831546174,-0.880378465957296,-0.877043401078969,-0.905013500117418,-0.879887316483326,-0.911181103956132,-0.85096748554682,-0.820839708624321,-0.833210309339608,-0.861257772256297,-0.838569637533157,-0.858337753264267,-0.907830840166743,-0.892188702257268,-0.85056614616097,-0.905501740896008,-0.890123871929411,-0.871864684921707,-0.850990235647915,-0.859639606754683,-0.870207771396569,-0.914445258313927,-0.816966810574697,-0.881353543901678,-0.884486488709068,-0.893158786903567,-0.847251877347227,-0.834292974693564
625,0.5,2.5,-0.939091583677029,-0.900595052984868,-0.960633962397169,-0.891870398099356,-0.866156508391503,-0.952523975484781,-0.916738404947602,-0.942650416687213,-0.947426032768213,-0.916772234830162,-0.944071262861317,-0.936997227136611,-0.836844982848887,-0.927984176976553,-0.877246777627115,-0.93684431741474,-0.945121991621892,-0.914743131423611,-0.888731864610742,-0.941976331426908,-0.919833519003016,-0.896578619362653,-0.909971842552208,-0.972593706492421,-0.920047589702831,-0.951152181845117,-0.962248486159272,-0.896155965351405,-0.902570835913622,-0.923198599295535,-0.926554755506974,-0.964473775558669,-0.897254085673756,-0.907855592881206,-0.865966873457913,-0.920452648568747,-0.869716607512829,-0.936344219417627,-0.864936407819666,-0.960104110828579,-0.910469918183862,-0.918941459889459,-0.903249096235078,-0.927141380871043,-0.878827777897593,-0.957421846296594,-0.917920071302801,-0.913812317814301,-0.929227394057256,-0.964910060385606,-0.89965755365037,-0.93010752281199,-0.889642641760098,-0.880538933859787,-0.970359220524953,-0.969100987708987,-0.888807555655642,-0.946099573103068,-0.95273834530655,-0.881302942078391
700,0.5,2.5,-0.901601248716366,-0.862461628459568,-0.929207916821722,-0.90635326338734,-0.859076606550563,-0.899846272609281,-0.943368826092337,-0.992419647668317,-0.865233842496857,-0.879566337277112,-0.927533152181595,-0.902337200954373,-0.959527410130421,-0.959080151628096,-0.90201771283273,-0.920200688288446,-0.95337512872743,-0.95287392799101,-0.919122050166,-0.899105029665029,-0.970606027046317,-0.910622053493039,-0.949179443477066,-0.958686527417442,-0.860180709807256,-0.95801994494644,-0.933315052222725,-0.919839003966303,-0.913985959060181,-0.915091446906775,-0.877857644298357,-0.884307396511881,-0.917822660126455,-0.886436473813907,-0.92845785675342,-0.936054038929086,-0.922690133079428,-0.954401479709834,-0.916702849834692,-0.886643803066675,-0.883697941544041,-0.95188935975329,-0.890904079781323,-0.98467533678856,-0.830097358567221,-0.897327946061139,-0.923536420106819,-0.929283400210237,-0.909223056163291,-0.911730161842535,-0.922838243812457,-0.955953282984724,-0.878663420101774,-0.830719303382964,-0.955304185694775,-0.923422000959138,-0.899638220018562,-0.96157493864642,-0.896615494612782,-0.901691524881142
100,1,2.5,-0.882000917334452,-0.854285584245713,-0.751892806257994,-0.789962313700277,-0.903468649944296,-0.81891930899447,-0.826471328361401,-0.901330491495672,-0.797322802767545,-0.804094776275478,-0.917532378340792,-0.823838657281593,-0.768606172781075,-0.804366829778469,-0.704517478191828,-0.753351547720725,-0.751649263323332,-0.768753766701,-0.786074712078208,-0.787287299337542,-0.927691145875033,-0.775478401568836,-0.803912715049082,-0.804041556416862,-0.822563922024752,-0.661027377409804,-0.786034067574107,-0.735697075126047,-0.845920201135153,-0.751707840945724,-0.822589339775185,-0.81667407034418,-0.83617247613991,-0.822495712442478,-0.750020498700068,-0.768678521669512,-0.830079848172472,-0.786098230256961,-0.786120753785901,-0.788295340349165,-0.803802022906053,-0.81126506941517,-0.768648589012605,-0.789739617535945,-0.721042879043547,-0.83118264420005,-0.841795890019681,-0.88366960510824,-0.805559016285182,-0.785848266272507,-0.841729979793047,-0.647235528091239,-0.739282244305367,-0.807983048465644,-0.79298468900318,-0.852912037129685,-0.77564610284811,-0.800386400900521,-0.804034575593115,-0.785776497181909
175,1,2.5,-0.875784277320324,-0.902602354425792,-0.806031503769355,-0.887401171965683,-0.905458444675067,-0.860479671910937,-0.855836326833182,-0.830981419326691,-0.889704717149056,-0.850613434749287,-0.821675608455055,-0.829625332072536,-0.827960765242054,-0.841011040132132,-0.82463272568983,-0.873233990649599,-0.856721128348742,-0.770719883869529,-0.849089604632727,-0.843642636007778,-0.800584707674214,-0.823457372058059,-0.868485054035701,-0.915138396061433,-0.774120759972399,-0.833810478672234,-0.763255597037669,-0.797694699558113,-0.870896981403472,-0.82012251437166,-0.832026906886336,-0.849350580014489,-0.789117544177737,-0.847404269499158,-0.804754101318421,-0.900305426378968,-0.797496297150057,-0.785822435515586,-0.828585753783824,-0.805216088013945,-0.855508420146128,-0.925575586737848,-0.875233368240859,-0.842600436048292,-0.793556160479443,-0.856946612444879,-0.940452038927018,-0.882345374872133,-0.873317800486438,-0.770655371063903,-0.917951176662174,-0.850380136970724,-0.862427182732644,-0.763266206642032,-0.809404377403344,-0.881072610138579,-0.846871621689475,-0.821672730569281,-0.828805156304943,-0.875867219054125
250,1,2.5,-0.868597831990885,-0.819875865306296,-0.911045541547217,-0.948322255759324,-0.91231604444283,-0.817411337411698,-0.889354825682362,-0.899819647295224,-0.808156874997,-0.85874369349911,-0.944561714056767,-0.909094792842244,-0.964727202250519,-0.87845747016063,-0.922048852717169,-0.906139276694525,-0.922792303848228,-0.880296249034763,-0.957742367767576,-0.878849819374984,-0.844276255563195,-0.938262920087813,-0.881844438748606,-0.861314985972622,-0.927350865441518,-0.889559338881898,-0.865060906044711,-0.879046468855864,-0.88364246786018,-0.877672304158519,-0.914126873171188,-0.86856557576802,-0.869487247595435,-0.890830093192479,-0.91234675909489,-0.904437770512558,-0.940629719809684,-0.917935068846557,-0.94498295485217,-0.932745815931536,-0.947882616348816,-0.868641882922679,-0.868802495575549,-0.899821539699318,-0.921764894061434,-0.889605936783834,-0.875213482868725,-0.839092276074852,-0.910829100073186,-0.890667954560428,-0.830517691331264,-0.879027049281272,-0.933181691172314,-0.920001856111474,-0.813169833598514,-0.935439524957105,-0.927310883569521,-0.890738017720823,-0.918868428337577,-0.907076428235055
325,1,2.5,-0.941238247503664,-0.904693412869816,-0.918689673837981,-0.934592203376615,-0.853892161679808,-0.87822219500833,-0.942150297200922,-0.907477826804761,-0.764148319684934,-0.830352913989998,-0.802610262550452,-0.87023661333909,-0.952428663256542,-0.910985484944298,-0.881340692742381,-0.941181503167246,-0.925023073762906,-0.885743271469559,-0.919976503509091,-0.688871449900045,-0.860003246088193,-0.929373385423607,-0.889840666019318,-0.896042378748935,-0.862209944857008,-0.815257586580368,-0.886624681301974,-0.902304144400234,-0.878844308484132,-0.922686065009532,-0.853816075355843,-0.859812800511703,-0.830394618567405,-0.870645550029249,-0.835793465272327,-0.822231770647262,-0.873206120468214,-0.927763143307976,-0.872984592977256,-0.87046722503049,-0.852726608856859,-0.870420711390987,-0.924649801770135,-0.870579213228853,-0.95714180035637,-0.878795908296873,-0.81498137170489,-0.879032629915805,-0.878667234359926,-0.890763513773539,-0.706286978700164,-0.887587431108368,-0.887356117226574,-0.905011120980699,-0.869275769028545,-0.84363477184118,-0.902431287841136,-0.933722397148087,-0.893248791908201,-0.864692765489728
400,1,2.5,-0.927268867857116,-0.908590383307948,-0.918413711384866,-0.876792425319085,-0.952173653341584,-0.956040161429075,-0.965800932845658,-0.878168520940532,-0.897115693504816,-0.95504922355999,-0.941992977221747,-0.975669882022528,-0.834365670917305,-0.893974602092154,-0.999241554654983,-0.954241977736894,-0.931290912450613,-0.923475306589353,-0.93850397582335,-0.963111409598377,-0.923957307766878,-0.93010946216766,-0.998487318519224,-0.88545276428401,-0.971033800661161,-0.929935034509281,-0.975633719325365,-0.89693185088053,-0.927639337468271,-0.88955300215019,-0.919438937937278,-0.935301662160967,-0.927617197378308,-0.959089468745044,-0.939854166452246,-0.96486541017981,-0.919024254260747,-0.882074192016595,-0.976859687725735,-0.936141181452835,-0.903769253279238,-0.961999485122766,-0.95315011497825,-0.949585338330155,-0.947022542274877,-0.919381347312805,-0.950427680928556,-0.973889287208524,-0.947856441130199,-0.92641848828224,-0.951456636857458,-0.915767257574801,-0.908265380028242,-0.972761770736283,-0.889096635376218,-0.957295491071702,-0.890096905167015,-0.928506657914333,-0.935152159040076,-1.01654268987481
475,1,2.5,-0.982821945464188,-0.956166911154029,-0.933149779337273,-0.960307367639375,-0.966299678442784,-0.965115433287989,-0.994372925893856,-0.972246049333379,-0.965165039828075,-0.977256718484406,-0.925128041982122,-0.980166948211244,-0.98753229171345,-0.960680507084405,-0.96046438537858,-0.956635798664467,-1.02550177866454,-0.99616037798657,-1.00032718697389,-0.980461733432925,-0.937111454879609,-0.966945585257995,-0.941951326732196,-0.936725974041631,-0.954852255980759,-0.956527825787638,-0.990671697656086,-0.99903477840056,-1.00257614036781,-0.946161828374391,-0.944037574169248,-0.984112971591199,-0.962655601364199,-0.984643422021396,-0.935847035146463,-0.955567546100455,-0.968490619164172,-0.936680912995398,-0.969819386861752,-0.922288986137308,-0.962679860621864,-0.94080419741188,-0.977369180889583,-0.949491136164084,-0.970591775295636,-0.959878276051636,-0.969909241348396,-1.0063589665149,-1.01548476602872,-0.942816787104582,-1.01698132668897,-0.985597869371215,-0.955658653707579,-0.960358835814027,-0.98237624416136,-0.99922171330232,-1.01220714119463,-0.948224692978046,-0.980165135426287,-0.92736784594455
550,1,2.5,-1.09773624422023,-1.047644990946,-1.03632070658338,-0.999335715232628,-1.0538408109127,-1.01767029854125,-0.985807463926723,-1.00391994640884,-0.988994292792855,-1.05589713268625,-1.06121993259382,-1.01459881875864,-1.00635939695064,-1.04847444174692,-1.07771130891991,-1.01981649548429,-1.04793729762677,-1.01502765632498,-1.02714991221623,-1.0301416202833,-0.941924105805207,-1.07822815797051,-1.00189859051637,-0.946551296577628,-0.990718787091378,-0.98597569096539,-1.05730714698912,-0.968464201254131,-1.04919497478749,-0.997728369429413,-1.01977618087764,-0.988072245153166,-1.04833651777217,-1.05980810858944,-1.01481484613825,-1.05567743880464,-0.975049192942682,-1.00266480995349,-1.04774908661511,-1.01622089222822,-1.00264999556401,-1.04148063391966,-1.03364420958894,-1.01248392021554,-1.05528775734789,-1.05705449272353,-1.01299924164673,-1.05467856696896,-1.08190612227367,-0.968990010510725,-0.966732457040908,-1.02290785622208,-1.01251456548828,-1.03104272109579,-1.05284101182524,-1.05391126155319,-0.986136196123422,-1.0194763445861,-0.995956364987545,-1.02452989656817
625,1,2.5,-1.08043913441297,-0.993430796409969,-1.08413194781805,-1.02546286686186,-1.09495567002266,-1.0446093802802,-1.06424119855854,-1.04734201523896,-1.04584635215654,-1.07394794553116,-1.09152372149755,-1.04981573017881,-1.0303959980312,-1.00677921983178,-1.10251972455875,-1.06619857970722,-1.04209424111787,-1.07554254531707,-1.09246944793178,-1.12983197462238,-1.10146486003664,-1.13423139135686,-1.08106351756607,-1.08056227013323,-1.05699171774238,-1.04380387296899,-1.09437167661973,-1.03562808839303,-1.05252005911183,-1.08093770936014,-1.06952375677149,-1.04566128303314,-1.02989749617997,-1.12720204781286,-1.0906583673469,-1.04045885015698,-1.09140384302221,-1.06249163336659,-1.1067740929683,-1.0440683286016,-1.09605669376778,-1.02008969791847,-1.10511939030883,-1.04237084244136,-1.07077293222919,-0.986743409773354,-1.02403347879032,-1.14653249314184,-1.05112570754554,-1.08121391320001,-1.09910377725894,-1.10011585894837,-1.00896057448208,-1.04889607097574,-1.05064544529965,-1.06796770630809,-1.05912608641873,-1.10662405013052,-1.12077226313752,-1.086966946352
700,1,2.5,-1.05348972684516,-1.09470501975752,-1.02030112477037,-1.13149667756132,-1.06374388388849,-0.991448475699091,-1.10883970098813,-1.08058581123928,-1.06701517132202,-0.99476618571872,-1.10906797700141,-1.09206809651555,-1.10227609683354,-1.08535097377358,-1.05564991859734,-1.09450504594526,-1.07497776168936,-1.07339693661486,-1.03704432733961,-1.09728999451567,-1.05711358649586,-1.04630439712324,-1.083451534982,-1.03312286671109,-1.08438217869733,-1.04628310228648,-1.07446399199802,-1.079423543816,-1.14283185677743,-1.0440389006231,-1.11721403294251,-1.12622578795702,-1.10171626241589,-1.09180908150589,-1.05915493795051,-1.07482834844001,-0.965776883908564,-1.10870221346189,-1.06200723273751,-1.03999857973302,-1.11026457642243,-0.987740598710342,-1.12089410088984,-1.07176201080133,-1.05636516959086,-1.06751214298947,-1.11613027443569,-1.02443355609609,-1.04974167844139,-1.12624385097534,-1.08690790854255,-1.11122945812985,-1.01905942936296,-1.08719867189894,-1.08126804360482,-1.1028378274744,-1.06286311713044,-1.09765399478081,-1.0689233914662,-1.05142209275942
100,0.5,1000,-0.746027835989032,-0.73705460080043,-0.700440978889045,-0.763368056551834,-0.653127150454331,-0.747561487998428,-0.749696304528354,-0.730203522523517,-0.756313938581453,-0.743504650681074,-0.779723913359769,-0.781808691341102,-0.765515453052232,-0.772801625999402,-0.722869865260735,-0.752807267034368,-0.774664792140687,-0.730170057324461,-0.81435852602184,-0.803094863588563,-0.798850067867339,-0.753810449815085,-0.787858485832776,-0.828669297420138,-0.729425455810375,-0.788986497328893,-0.719401231840214,-0.819951944062239,-0.814947818255999,-0.798530076801483,-0.696076438646323,-0.755751662870124,-0.795069085232298,-0.732855513466721,-0.76567108133481,-0.719540389287565,-0.721939985804342,-0.735724822523082,-0.822015465891835,-0.755864773067077,-0.668745711541563,-0.793384948466354,-0.731915813354352,-0.78688469589147,-0.81676323146683,-0.785733666681657,-0.809191048938514,-0.828292020611811,-0.784067287986074,-0.740639716753593,-0.726846265746209,-0.814540890637186,-0.793670386402987,-0.657765997929842,-0.811828098497513,-0.743087975819196,-0.691341885925433,-0.812575533373897,-0.810514430148568,-0.788428300411733
175,0.5,1000,-0.816615663330752,-0.812783248449922,-0.730696897728774,-0.789439908014128,-0.78519041933788,-0.851930208166497,-0.802901032999321,-0.757849649997265,-0.79704185686257,-0.741361135936766,-0.810984812809122,-0.768270542273191,-0.700053894147439,-0.787954347031435,-0.791150599608605,-0.769099054105026,-0.853913278549992,-0.705819309594225,-0.783378181357631,-0.751906537065396,-0.787397556324278,-0.763787543740375,-0.800262654640883,-0.812027065360044,-0.837336022549195,-0.816156712601482,-0.810144142394178,-0.823255362020591,-0.792050974049375,-0.818985724486309,-0.764254597013239,-0.748075397958903,-0.802408869763621,-0.725178738194001,-0.761023651738539,-0.751274451751789,-0.819856917993068,-0.797820677016982,-0.713381286312585,-0.82024268346426,-0.819471703731135,-0.783133624349471,-0.688658359745007,-0.799439789639261,-0.818350848860954,-0.717642993132611,-0.797698098379085,-0.724649314405089,-0.864308786295384,-0.829517318591946,-0.78199032319634,-0.82203947429301,-0.742320410718986,-0.73632749065565,-0.800404818614291,-0.809443736910561,-0.843716957253981,-0.684058094391174,-0.849884177847159,-0.870497041026163
250,0.5,1000,-0.827917387859715,-0.865538019585329,-0.842389272833977,-0.88565639995227,-0.777845279110434,-0.83109981809824,-0.834943636611821,-0.838074629306891,-0.832403421254985,-0.83583266488012,-0.767840679777632,-0.865111754713691,-0.852942619917805,-0.76289258148076,-0.829505723324474,-0.853869895222748,-0.881540727244908,-0.859978219980731,-0.789467063280462,-0.896979717207879,-0.847355357288325,-0.747595690843073,-0.83984741831108,-0.847789512932873,-0.860111586895411,-0.835357678933902,-0.842426788330396,-0.7824369974034,-0.787149281545891,-0.833866392867257,-0.752662867829224,-0.823487387100919,-0.863068198084223,-0.817801695262089,-0.76670352195004,-0.839236335928664,-0.819956346592709,-0.845838953716751,-0.789567889926588,-0.82829797910907,-0.838659464594117,-0.853567916184536,-0.795041286729656,-0.856734699381484,-0.75888549233549,-0.847519841316106,-0.803517646882731,-0.796813971959707,-0.811359969623689,-0.74553901728347,-0.867951694089884,-0.762502180383111,-0.839217221644953,-0.832711629709233,-0.804412870537872,-0.804248670405337,-0.761199113758188,-0.778246330875313,-0.76750836797066,-0.808739513640212
325,0.5,1000,-0.796657782050402,-0.830229193900023,-0.85480915392507,-0.873439817345598,-0.855166274692376,-0.908988773556119,-0.887226311476572,-0.853072534626594,-0.900705822971753,-0.865042288799146,-0.790840490852551,-0.837216838185752,-0.855291547648701,-0.762423896825057,-0.886546940734929,-0.899106522223137,-0.878726474377307,-0.899744171314064,-0.887982408956399,-0.819850901066229,-0.854173439608347,-0.85438621574854,-0.794546216949034,-0.897293437225866,-0.843515173901979,-0.845453182537487,-0.816788332331795,-0.897522419992395,-0.831674142128248,-0.791062872354522,-0.899051302896088,-0.850352945281302,-0.889004010861583,-0.893975397335166,-0.828207362267994,-0.86210508627484,-0.845033138083062,-0.85979558310117,-0.884835126459979,-0.811336358344127,-0.83999246923034,-0.795417082546852,-0.891193445873416,-0.83581193669551,-0.899162822287384,-0.902905584041384,-0.850377754458143,-0.785516254358328,-0.86084434568029,-0.828645829493612,-0.874263213822574,-0.848805870663901,-0.868876262820053,-0.863589602042681,-0.869467944649565,-0.867700367822137,-0.873987085267924,-0.893175377743748,-0.913680067439843,-0.85387503371583
400,0.5,1000,-0.861223145471524,-0.853941446106724,-0.879157981273685,-0.866177451557717,-0.859404171702226,-0.828629451313916,-0.823318712186106,-0.774712998061322,-0.805044270379386,-0.854896912289652,-0.889458622262688,-0.81408815553607,-0.904343651089991,-0.808643623835447,-0.888068038115282,-0.834230373953776,-0.874349813778706,-0.878450439850738,-0.844220544649659,-0.847458960479752,-0.800540236413958,-0.836073278809825,-0.869102997914614,-0.815917880022966,-0.846885065328295,-0.887142851668052,-0.840091425334392,-0.909797537172304,-0.857620091696007,-0.783775911487316,-0.878882851141719,-0.854047290554372,-0.877770010481341,-0.858336249572946,-0.872338816431962,-0.91174369226988,-0.858403709039793,-0.900022202553391,-0.825451741324557,-0.865877677367904,-0.846181055037201,-0.858490072177458,-0.888737763178613,-0.837986441695176,-0.844864468314557,-0.814669517425268,-0.86489371141443,-0.826479393602475,-0.898530674021267,-0.898399141394483,-0.872073820543094,-0.899432255314868,-0.900171117463445,-0.837641835759856,-0.818466460427451,-0.842718775512848,-0.867829404803977,-0.88440192536024,-0.842402009987069,-0.868504672862011
475,0.5,1000,-0.889061266207468,-0.899272382486996,-0.852628845466826,-0.897285705083746,-0.893828328826421,-0.877735219069729,-0.823822663032356,-0.875340091731852,-0.841518992211253,-0.880747924183605,-0.842950606853439,-0.839280974184939,-0.868585311075425,-0.897226872852616,-0.85858457913412,-0.881619655456042,-0.859698827402122,-0.870555481514113,-0.892894691789663,-0.870873145076713,-0.924924655654379,-0.852085676654241,-0.831677518877839,-0.888060909365935,-0.863563545787955,-0.883135939234036,-0.890814427422558,-0.843822402466849,-0.78260234132629,-0.905696488358189,-0.837174687067041,-0.902862903533131,-0.903313082135203,-0.823887273860546,-0.79237075436964,-0.862800469132562,-0.884383515841252,-0.837772737298414,-0.845861228679878,-0.837043976998512,-0.879748124552226,-0.858867389946734,-0.8605423715612,-0.907395713858501,-0.870983806355357,-0.893179485660781,-0.947134456623665,-0.853361882578898,-0.902321327977973,-0.837724015784279,-0.868157307558572,-0.853159546281638,-0.86654753983976,-0.866438664628852,-0.851497745182945,-0.928748011321061,-0.88144428551559,-0.873602730169572,-0.865404418425543,-0.8650061923915
550,0.5,1000,-0.887121984861144,-0.95811776318679,-0.905190671656557,-0.896564249972548,-0.89910801549802,-0.911615100179497,-0.935417486743125,-0.918619346770287,-0.94371628330079,-0.936297265618472,-0.973651286021649,-0.910807248918648,-0.889782179043458,-0.96633566762273,-0.870093610887171,-0.966907595270679,-0.948653224976753,-0.982400540199757,-0.853430274532445,-0.990430488830622,-0.941769688554564,-0.9691496450637,-0.955850163489924,-0.895675373005588,-0.976562798264515,-0.917972099486213,-0.838292325439108,-0.871505713226445,-0.97833692994408,-0.91306188749575,-0.882717657484842,-0.95205868015734,-0.888032242823391,-0.935811146877026,-0.908104009203166,-0.916354483664073,-0.953622299791864,-0.944531795420114,-0.856766386117114,-0.920297170256958,-0.909824124129941,-0.912156635938861,-0.855589753895446,-0.913943916499417,-0.958775809260124,-0.955502508061963,-0.892014624697932,-0.925619361138351,-0.925644332445138,-0.914578205984739,-0.907338011947386,-0.942261194439718,-0.880225760837135,-0.919030948446468,-0.849355001976394,-0.875334077054351,-0.908253178249755,-0.938314722263653,-0.947141631838562,-0.918980228584172
625,0.5,1000,-0.984367194049871,-0.903927808432762,-0.946370732273427,-0.925424014514786,-0.974513422871292,-0.959679686883695,-0.967555170863046,-0.977363336468695,-0.966644993916393,-0.967962866491022,-1.03452382582839,-0.979380205888191,-0.848084823942397,-0.905008861650635,-0.949118692547876,-0.973944783938311,-0.95897399593694,-0.935790015830191,-0.927107021259043,-0.960304290392904,-0.964681362678561,-0.91957237408909,-0.972540310543799,-0.971690458718109,-0.902028398547263,-0.952459040368074,-0.989311202330079,-0.952732056220915,-0.957262988577805,-0.936177879106526,-0.972584358032793,-1.002173882418,-0.957628100452455,-0.943401484501293,-0.947347239700939,-0.988763126156782,-0.860764752238092,-1.00575639842364,-0.985164595368992,-1.00127428136528,-1.0007260330733,-0.977968697056674,-0.947720531473532,-0.961006098748207,-0.971597416348546,-0.995832764560163,-0.984123221209937,-0.943230118921915,-0.957525677210107,-0.972345658763389,-1.00151055646458,-0.960543729499432,-0.930986539623787,-0.912033558169727,-0.960502152841365,-0.979611533622875,-0.928516423141929,-0.970756960007282,-0.999753688266385,-1.00470547670695
700,0.5,1000,-0.949918079042207,-0.960962653471678,-0.938338163657722,-0.993761610478811,-0.910862338266446,-0.911293411472838,-0.904088503644552,-0.993860285238116,-0.975557403424892,-0.889578364833196,-0.976720266098771,-0.934661526125013,-0.956708404355254,-0.986559548447053,-0.924599165679525,-0.989820505440799,-0.956118226898318,-0.931074354981831,-1.000939061453,-0.93691812940616,-0.989725136052559,-0.857215875084021,-0.947721306809106,-0.964174691820572,-0.848033554261839,-0.9596404278314,-0.933626227332194,-0.967052921992352,-0.932851087001658,-0.934554009300231,-0.974632713095974,-0.91945773523124,-0.929627319228829,-0.929878314204874,-0.950066561170515,-0.921683678287822,-0.920592155944,-0.952123307506286,-0.974962393870094,-0.985828214288538,-0.931086350024385,-0.949077085305575,-0.952412101841297,-0.985095390991163,-0.880209432694019,-0.986583860493095,-0.949664918125335,-0.961249579458996,-0.955178479448901,-0.946824473071608,-0.966998646923606,-0.988169507101822,-0.945557305568877,-0.940095902561303,-0.962778939506528,-0.90867992699386,-0.986956815167847,-0.99334069532209,-0.990182585127033,-0.941294973950209
