"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"1",0.420258291792434,0.428698130393995,0.428711203001652,0.411619979449819,0.453464880851945,0.437086950687651,0.420260156479073,0.445404833754276,0.411569001865117,0.437103488571743,0.411570272234335,0.411610348478712,0.420210531843226,0.453574120318234,0.428711710338555,0.411568629951171,0.402815552478903,0.402779232656553,0.402714443130825,0.411586719469571,0.402824807199999,0.402821033062052,0.428687724848046,0.461485175179063,0.411538209295299,0.402841454350025,0.428717880918221,0.420240323440056,0.393936801860169,0.437116845104029,0.420220009948618,0.484793133897148,0.445387012429576,0.437075058095429,0.393985055120593,0.428739417451226,0.420237483554189,0.437109825106428,0.420246404080296,0.428734682105201,0.393899499691462,0.42021824194465,0.384890855839816,0.411616019247312,0.420246749975287
"2",0.450995809096974,0.413947703494515,0.401041420278859,0.407408365615287,0.401006872394536,0.451065680685058,0.444996419192513,0.413932937909976,0.420295617029017,0.426442630324796,0.400968737494508,0.426439786791939,0.413987939346424,0.432604669687877,0.394452471741694,0.413853293317527,0.394427126963385,0.413963463923585,0.407532451018378,0.413800443624672,0.413913170168643,0.393665541769748,0.407507423097911,0.432806713423734,0.400961969337616,0.426550379264795,0.42020197273432,0.456819651555812,0.43267344399452,0.426594474121173,0.413801559434685,0.420282662298145,0.394482571019434,0.432809354346379,0.456871864458124,0.394472193803335,0.407538234149794,0.413881882483668,0.432614181412927,0.40104419788728,0.394462043586997,0.413940767940061,0.394388465450857,0.426386302895135,0.420107426551005
"3",0.400025147501323,0.394697022007966,0.425733076056492,0.399848449701367,0.430654225162019,0.389430842210751,0.410437373840273,0.440527217455252,0.400009522088165,0.384152503001369,0.378577815395734,0.389407369706967,0.399954491798051,0.399923911903794,0.410403199879843,0.410487544303939,0.400016051744951,0.38402338161444,0.399989958408879,0.394706128597256,0.420684568402607,0.38409274230488,0.389329762428814,0.410472073593594,0.410469425184099,0.435438255733829,0.400096445931192,0.425703317957454,0.389407106971483,0.389495092003893,0.43059419051687,0.389366311563761,0.389375421275303,0.415500262559349,0.399989127010461,0.394790531335767,0.37856711717685,0.384039140956093,0.42573290030227,0.405221544358174,0.399973339664854,0.384039642664195,0.389416069740035,0.420640506470231,0.399959305241972
"4",0.428246234989892,0.388953042658949,0.388956129888733,0.406720724065612,0.423888166755626,0.406768967412779,0.411017121028888,0.402258809308015,0.397888058137242,0.445411682416916,0.393459126520311,0.379884043019901,0.38898246189236,0.406688906320002,0.428252604281526,0.432346450109573,0.393494363445823,0.393493158551255,0.406643380750679,0.393441157417394,0.406703119008,0.388970907960729,0.397904226112731,0.40232176321511,0.397904970889514,0.411024367866691,0.39797218545666,0.406719342577201,0.38445936294055,0.402329610228804,0.389035159283505,0.397893853675023,0.388965989202888,0.428166494998419,0.406699564323037,0.411118075019263,0.388969036163485,0.394671048863149,0.411092519063674,0.393685665678553,0.38449136271122,0.406754181426532,0.415359375950971,0.388957439704882,0.379852263076189
"5",0.364808268251602,0.380917698258376,0.433810985894441,0.37294690092649,0.364822620636953,0.396578392843548,0.360807168616686,0.388768594343184,0.368828560895651,0.360779118029236,0.373016531976869,0.360776423920717,0.36471093828356,0.369050886773679,0.377018108565277,0.380931959671556,0.380906105994332,0.380940638011267,0.400535981049871,0.380898976749437,0.377000653675901,0.380909823069577,0.384912889433339,0.4003911170955,0.376964141978793,0.388702166967246,0.388846016866283,0.360751848752202,0.368927319655737,0.384839034678221,0.404208515473872,0.36893548971184,0.396607106388837,0.40052699313144,0.369072549998377,0.368804696731081,0.380963110795707,0.404243100886509,0.380950541605506,0.380764632468269,0.380964616638211,0.360820065717915,0.360869639108078,0.388962472873326,0.384856902828025
"6",0.378972671241028,0.361059744764457,0.364690437141143,0.385661230836873,0.379085498128485,0.375607236997234,0.368323599052594,0.386127144156031,0.378824430661524,0.368100870668155,0.378873470817585,0.385807592477613,0.39288934774318,0.389423015795505,0.368327616533333,0.357455726362194,0.382422820223749,0.353714507772337,0.361101587483714,0.371769805271318,0.375294710856329,0.403132637072826,0.371780321810053,0.364596266388917,0.375432892957001,0.350131090927542,0.364806260468093,0.368194834327431,0.375486010467904,0.392909478793286,0.368093851196597,0.392394549378782,0.353781800677035,0.353685311579374,0.368304984646222,0.368035015499771,0.385943068499304,0.375433070637235,0.368337411051926,0.389437368344442,0.379113211319528,0.357464288306699,0.38246368276549,0.350019261724441,0.378737825103045
"7",0.359817463297853,0.36303818504109,0.37255389135226,0.379152732974091,0.370111797605583,0.382524864916423,0.375934253045422,0.369338024632945,0.376330739437493,0.382195457530112,0.359752702981167,0.369816384794717,0.359825039358984,0.366479429922007,0.369800050278062,0.418370056799511,0.372889050142181,0.376142186190791,0.363291573339718,0.382278198391173,0.372803014467074,0.388459593202295,0.372860623032384,0.372682084620721,0.369617824531487,0.382266349936822,0.366173311059103,0.372617114292285,0.38842403064467,0.359703198515261,0.379111396786731,0.359812369286288,0.359439997851308,0.369674591021467,0.359757487424829,0.373040131572767,0.372554906086492,0.372960476858644,0.37920089155849,0.353143163928853,0.375966013522953,0.35981148648107,0.366396492239109,0.382361212683864,0.353063538393852
"8",0.393830234944607,0.382588433936206,0.368045100013707,0.388206657474273,0.377037625730739,0.368095978530345,0.411872690386834,0.36522489787959,0.368199989800601,0.39106585359642,0.376553875128089,0.383050295495826,0.371108286109457,0.368210808969019,0.388229009954911,0.377408221502253,0.385679189345791,0.359325107438233,0.368120424886794,0.388317087391337,0.388306477150029,0.365185656345498,0.382786469188561,0.385530668531962,0.362183820022193,0.35920384153513,0.388311507933155,0.368071718023429,0.368165258811073,0.391221536719882,0.393937561880421,0.385099559840768,0.390364658696958,0.376728373771708,0.368265282088136,0.362445930453454,0.362256182401747,0.365171567973761,0.38838063660849,0.374016633927284,0.374133017502753,0.382734445640462,0.365355786871056,0.388595280165055,0.376829573424091
"9",0.330679495221784,0.338946147610635,0.330344691617334,0.353403306006237,0.356523538773677,0.355168862335955,0.341809282190835,0.347415285544008,0.344806337976325,0.355137933941391,0.352000916670464,0.350176667983256,0.336292684480215,0.333281147189299,0.336047507386681,0.341806815668656,0.344625167302906,0.358510957280229,0.341590721086914,0.347450630236238,0.34152751119243,0.35293899655254,0.37222493264784,0.330715266955893,0.333270303949073,0.355069868168218,0.333124746920139,0.367178377740464,0.353586832357903,0.354827695701985,0.366394198814283,0.357045477728824,0.358034957466711,0.338612072295959,0.327487632709956,0.333195220691904,0.350754712614578,0.330299772096303,0.335520974089819,0.358573613077939,0.333162024130282,0.361418018359722,0.330427809094403,0.350050145038852,0.364225106014228
"10",0.351762889799066,0.343742783083212,0.35181168985694,0.338652652374624,0.359034852284939,0.346444999091224,0.346303443268345,0.346280087515728,0.335783457586574,0.348807060932263,0.354029310297049,0.356519126057144,0.354011520809201,0.344001030870578,0.348870622144788,0.354080728894387,0.348815323348753,0.371692261055527,0.364323921557413,0.351579024292289,0.346301801275429,0.335969689311089,0.346126842952866,0.346498046150326,0.335847477445845,0.348918307232169,0.335839503072919,0.353941537165828,0.353933294487751,0.354043370222841,0.348922653950523,0.356592933377964,0.322684901169002,0.335897954062688,0.333138036713226,0.333284104463298,0.338469632608005,0.346273819030528,0.341133153456668,0.371692462105015,0.361596712487354,0.338687016907538,0.356649773663427,0.368953449192975,0.333128678592855
"11",0.340798338014346,0.362179048157332,0.352836056666301,0.357658858391991,0.340850842868638,0.35040593117322,0.333322708200168,0.359826721280286,0.343112489137745,0.348010613159157,0.333401453961121,0.36003638158603,0.340812687755159,0.371802016766983,0.347900640978173,0.338218940376532,0.355345273406515,0.373977174899951,0.345565764074584,0.345551972441353,0.34316384635853,0.383285191589599,0.333240649759597,0.352756657315346,0.333270093090285,0.343118769106495,0.335672673805524,0.35991957112377,0.369298177230288,0.338129339000926,0.330775523710991,0.338168858958203,0.3309662079382,0.369477468778349,0.350412942215841,0.335700366063872,0.348147770630492,0.3503401487823,0.357540876273131,0.350426832279862,0.328332772809235,0.333465083554287,0.347972897947573,0.323262298142541,0.362295633613077
