"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"1",0.42598269321643,0.464377533666785,0.46443421346819,0.455039413622135,0.421562978197683,0.480030235682909,0.487624288744977,0.487606722152673,0.423352840871174,0.406011637305671,0.48000235526118,0.436320126326381,0.478445028034969,0.509899388265527,0.423365951912879,0.451365923702808,0.434874047591644,0.449963185188443,0.465966553156072,0.455915026215027,0.480103683882,0.424977034185852,0.495200194828008,0.467246199997225,0.425020116083209,0.406990703578676,0.454995872187884,0.45649261749071,0.487721692475642,0.436289638973013,0.448345484241647,0.448445830858109,0.439605977252965,0.431731221046335,0.45938135983546,0.419411342151717,0.487659495060361,0.406056262052529,0.43866057094605,0.44272374079121,0.423428963289712,0.456444010924559,0.502584988731389,0.480007027764403,0.456456048064146
"2",0.413755245708948,0.40747389411194,0.40086829326947,0.41207446074655,0.43891256941565,0.411912429313737,0.424703379515947,0.421411858853027,0.430570400413695,0.426063646779011,0.421155328240461,0.430598581779348,0.420169046253807,0.430867368941847,0.456791093407756,0.472491530023972,0.41499679775022,0.417050029674991,0.404190823074778,0.395766212235747,0.402286215734892,0.444784275397456,0.432570030448214,0.405373010866743,0.426384254698829,0.372104251634543,0.426037814313674,0.415239955308055,0.426027166007899,0.407178991106354,0.429314521078321,0.406946230069494,0.439966797434935,0.403350602418564,0.420242767595444,0.441177900574153,0.432791428575794,0.454868180126672,0.411801751314797,0.421155383787587,0.427497293860659,0.398894082062332,0.418348618617724,0.408094749969412,0.452047228951866
"3",0.42394160050978,0.434043473220418,0.408644724855086,0.434739279189334,0.425254017552271,0.413927896255709,0.449554721042194,0.439021381034472,0.429610736081995,0.458324314883635,0.395296135028922,0.405736412834701,0.467613198195628,0.467495592518103,0.424037150458137,0.429117641699654,0.446284702103983,0.440848096351594,0.428747395288801,0.431211894501719,0.429111025481933,0.42405787772667,0.384655830750762,0.413619349918843,0.434057582953757,0.443778924165851,0.445887404514151,0.380668281668156,0.476829770306193,0.433738977695047,0.416520772653736,0.434063338390755,0.444615496320761,0.399089730079698,0.444562036714282,0.413912934245516,0.413523357731907,0.434097989272361,0.422468365705426,0.430289040017927,0.450727392355057,0.458231164847485,0.458289220011233,0.481334120484227,0.42911383350115
"4",0.425764101288757,0.393849747513972,0.399953124232346,0.389400876176708,0.4284244958879,0.407121087889544,0.388061091917774,0.37909379164374,0.367456537009453,0.4140654365855,0.410916624546433,0.403565173139295,0.419938844314902,0.374615089213834,0.384207208917304,0.398236914499472,0.377290478567888,0.4265743870064,0.411530321048249,0.41500942946071,0.389556779750288,0.402265355434213,0.419148563065583,0.43145845991215,0.411375557707204,0.389259794792989,0.395152599247948,0.392717267218693,0.375012988354876,0.380366910773233,0.38720990590317,0.384229750979364,0.398151643413246,0.391463488155938,0.374651633953399,0.37852245842199,0.41204279130698,0.399887395166127,0.398324017313618,0.386755265316124,0.373197888214851,0.383452727140307,0.401314358374732,0.398241099247906,0.378622156115746
"5",0.379676436996044,0.391546504857306,0.415909926351693,0.418668549197684,0.380799513779262,0.4120790383888,0.422781286548652,0.393028427008018,0.400235866541775,0.400036657594221,0.399334971389663,0.387427140993275,0.411443694230107,0.418896471336937,0.433628861139685,0.415329839213422,0.414115542814979,0.434852227574629,0.405785375778264,0.411595075015113,0.404205170911679,0.426293572091775,0.422053509165754,0.388467908044543,0.419131173720785,0.408116297854399,0.402043824535099,0.407943782219311,0.440883199059385,0.404086164775223,0.406677736290918,0.393263274136887,0.40400002608834,0.394389255817232,0.411841580331172,0.397163833674533,0.407051185712865,0.395607672679681,0.398845551690271,0.383907444571101,0.392584083632941,0.373426297687091,0.433669001828359,0.461985391965157,0.406897312780592
"6",0.413311121678553,0.394925846995083,0.378096661281384,0.406724986369183,0.410229630418119,0.423276190151081,0.423395443128319,0.410216916795503,0.404354539538823,0.449717645719192,0.378152740346051,0.429732183021803,0.423194519323711,0.404324279116,0.423217783141784,0.411086010122791,0.404950297062901,0.369034965203315,0.382815078134599,0.442583052151893,0.377049218999021,0.383106307868397,0.396594441149572,0.379570780475462,0.40745002534139,0.399861849637201,0.419988631683,0.387630222039852,0.451920852862158,0.418862151735727,0.388591360286203,0.410046579092471,0.42330872344292,0.389651370892368,0.396351168754358,0.418319077638059,0.394293894321889,0.399069155749119,0.387190344903314,0.389191260970623,0.399778698676187,0.403249728316612,0.413511656178041,0.426448362078645,0.389664754221804
"7",0.379519314234474,0.396116379905821,0.372830769613341,0.381847622298796,0.38909178436267,0.396622026071452,0.346839758813867,0.392267132891489,0.373018495924648,0.38452943131817,0.375016297558128,0.391050167829567,0.360550065747981,0.38802246865049,0.392768705643768,0.391885065656712,0.385905466197147,0.39191089239498,0.364932513828418,0.371544531375584,0.35934337080968,0.370184360447955,0.365531338876279,0.371872277227927,0.376585494149109,0.407568154358113,0.405918039891505,0.40386220900849,0.370344482870835,0.36331586746726,0.375359959517867,0.388246491804012,0.390226135032753,0.364694503860439,0.388531209763897,0.390279037907314,0.35721387634342,0.373520528035231,0.376116579603341,0.36660048523506,0.36627390187667,0.389555521764315,0.390140333595362,0.42753498209973,0.389421248639574
"8",0.351378885202283,0.403838749344425,0.363602870236695,0.363800534102502,0.373065883017639,0.386324857849122,0.369085556628752,0.37646342842758,0.380073887552541,0.397830680152329,0.362729557144578,0.380512489189775,0.375186353100439,0.367173237810557,0.367236608332665,0.373480750993499,0.358839668909518,0.407862964286434,0.369910380428321,0.398530812286907,0.368526092087549,0.373918507672996,0.38831313727689,0.393191986037976,0.378705290559021,0.370015305695986,0.392156022112791,0.364593179177374,0.361551983891993,0.394932867668612,0.373020096496394,0.369571009712484,0.372831896990732,0.363089978583462,0.377240739002311,0.380529163228728,0.400401704413293,0.374119022815176,0.39210116571805,0.367488416389551,0.359122181538895,0.360829420801675,0.373831403169582,0.369993158847976,0.383272222573378
"9",0.379539466098841,0.353373093395762,0.33896391546844,0.367404970201471,0.378260922927761,0.351174006122655,0.387378821677162,0.370070112522226,0.346868641998495,0.363000998997169,0.363429178897334,0.363709512526669,0.358550148119769,0.372647944055409,0.37240780971149,0.373305427188315,0.369305228930687,0.341171655877493,0.346515988883139,0.354570438422366,0.367310615784946,0.354243491979802,0.382461637437745,0.357451223309741,0.374630343359306,0.366258046494637,0.37978650171723,0.3832063418682,0.364021558470696,0.3597496066616,0.357926545658668,0.379389691763925,0.354311676703292,0.375893349537653,0.369999022972948,0.349961176596896,0.352195077303206,0.361670242418756,0.380143295291568,0.384802803939093,0.36278962108424,0.361343718945752,0.375865366128678,0.371793277854857,0.3662401455114
"10",0.354546886017189,0.359626462010526,0.351968052815139,0.374194072161961,0.377607992897083,0.371070834675907,0.36967623785388,0.369089194693133,0.386049777558632,0.372835119490503,0.347452309067116,0.368743587151627,0.366057712679541,0.346969389687433,0.351536382361623,0.363814105346514,0.367901922108426,0.357192789204687,0.384963158638289,0.387766082645272,0.384520291953494,0.352910306190048,0.362799580456652,0.374813798464258,0.381023309758034,0.388989804641533,0.3584191786275,0.362701925289887,0.342948762008127,0.347793266399745,0.358466410023176,0.354437029521695,0.364914701725726,0.358571608278595,0.35685304359153,0.35560293464469,0.362954950200414,0.396762284580104,0.352826549468405,0.363510551360705,0.368413671313235,0.345639959193747,0.375979405800728,0.340755138221732,0.36356645178742
"11",0.351114849561388,0.362243250112593,0.348390871951047,0.346029953653893,0.356897217707907,0.339104809762515,0.349404751134021,0.349371401217527,0.366319140809625,0.382302766447823,0.348674157679183,0.342258539773914,0.332873314194471,0.34332853560958,0.367667144365096,0.344865928236446,0.348985765276043,0.357685071000891,0.338848600708776,0.35092261531569,0.337529019872403,0.364027121906928,0.335730635305892,0.355618895534139,0.346313375267325,0.371731966806606,0.343434892265994,0.352937961137712,0.350373044543226,0.360355221033538,0.357891817319684,0.362589960297033,0.356672739247341,0.34825991574244,0.341901176532566,0.359851221599783,0.353143791688086,0.351472311624853,0.376416413169216,0.37411813220573,0.359542695848667,0.337908252547389,0.328254324188478,0.356159516630101,0.347074723072569
